player_id,name,captain_count,captain_pct
2476,Braut Brunes,412,41.2%
765,Imaz,184,18.4%
2205,Pululu,151,15.1%
2406,Chłań,82,8.2%
480,Nowak,38,3.8%
166,Janicki,28,2.8%
1475,Ishak,20,2.0%
1192,Janža,15,1.5%
2389,Diaby-Fadiga,13,1.3%
2671,Czubak,6,0.6%
1168,Makuch,5,0.5%
395,Kubicki,4,0.4%
2794,Sadílek,4,0.4%
2234,Gholizadeh,4,0.4%
979,Repka,4,0.4%
2759,Markovic,3,0.3%
1770,Pieńko,3,0.3%
2698,Bengtsson,3,0.3%
2526,Liseth,2,0.2%
774,Bergier,2,0.2%
1719,Ameyaw,2,0.2%
1341,Tudor,1,0.1%
1540,Wojtuszek,1,0.1%
2287,Zych,1,0.1%
2659,Łubik,1,0.1%
2603,Kubiak,1,0.1%
1539,López,1,0.1%
1928,Svarnas,1,0.1%
1909,Adamski,1,0.1%
2737,Bulat,1,0.1%
1853,Racovițan,1,0.1%
2679,Mukairu,1,0.1%
2707,Pozo,1,0.1%
2477,Reguła,1,0.1%
827,Grzybek,1,0.1%
