player_id,name,captain_count,captain_pct
480,Nowak,608,60.8%
2671,Czubak,67,6.7%
1475,Ishak,48,4.8%
2476,Braut Brunes,34,3.4%
2234,Gholizadeh,29,2.9%
951,Jędrych,28,2.8%
765,Imaz,28,2.8%
2423,N&#039;Diaye,23,2.3%
1010,Félix Garcia,21,2.1%
2205,Pululu,19,1.9%
2780,Ćirković,13,1.3%
303,Stępiński,11,1.1%
2411,Bobček,9,0.9%
2698,Bengtsson,5,0.5%
1299,Carlos,4,0.4%
1192,Janža,4,0.4%
2747,Vallejo,4,0.4%
2406,Chłań,3,0.3%
2708,Rajović,2,0.2%
791,Błanik,2,0.2%
1880,Szkurin,2,0.2%
2110,Mena,2,0.2%
1539,López,1,0.1%
2779,Jurić,1,0.1%
1757,Mrozek,1,0.1%
2794,Sadílek,1,0.1%
1909,Adamski,1,0.1%
2430,Nsame,1,0.1%
994,Klemenz,1,0.1%
1319,Wszołek,1,0.1%
2477,Reguła,1,0.1%
128,Sekulski,1,0.1%
2281,Kerk,1,0.1%
633,Wdowiak,1,0.1%
