player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,availability_status,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
2759,Eman Markovic,GKS Katowice,Pomocnik,61,1.9,32.11,14%,https://fantasy.ekstraklasa.org/player/2759,"[{'r': 29, 'pts': 14, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 17, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
774,Sebastian Bergier,Widzew Łódź,Napastnik,60,2.4,25.0,22%,https://fantasy.ekstraklasa.org/player/774,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 15, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
827,Mateusz Grzybek,Zagłębie Lubin,Obrońca,60,1.7,35.29,20%,https://fantasy.ekstraklasa.org/player/827,"[{'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
1757,Bartosz Mrozek,Lech Poznań,Bramkarz,60,2.1,28.57,21%,https://fantasy.ekstraklasa.org/player/1757,"[{'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
2406,Maksym Chłań,Górnik Zabrze,Pomocnik,60,2.0,30.0,25%,https://fantasy.ekstraklasa.org/player/2406,"[{'r': 29, 'pts': 4, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 10, 'p': True}]",,,,,,,
2780,Aleksandar Ćirković,Lechia Gdańsk,Pomocnik,59,2.0,29.5,12%,https://fantasy.ekstraklasa.org/player/2780,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 0, 'p': False}]",,,,,,,
166,Rafał Janicki,Górnik Zabrze,Obrońca,58,1.9,30.53,18%,https://fantasy.ekstraklasa.org/player/166,"[{'r': 29, 'pts': 13, 'p': True}, {'r': 30, 'pts': 9, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
1280,Damian Michalski,Zagłębie Lubin,Obrońca,58,1.8,32.22,8%,https://fantasy.ekstraklasa.org/player/1280,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
2281,Sebastian Kerk,Arka Gdynia,Pomocnik,58,2.1,27.62,8%,https://fantasy.ekstraklasa.org/player/2281,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
2286,Valentin Cojocaru,Pogoń Szczecin,Bramkarz,58,1.9,30.53,3%,https://fantasy.ekstraklasa.org/player/2286,"[{'r': 29, 'pts': 4, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 7, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
2659,Marcel Łubik,Górnik Zabrze,Bramkarz,57,1.9,30.0,14%,https://fantasy.ekstraklasa.org/player/2659,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
994,Lukas Klemenz,GKS Katowice,Obrońca,56,2.0,28.0,12%,https://fantasy.ekstraklasa.org/player/994,"[{'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 0, 'p': False}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
2163,Marcel Pięczek,Korona Kielce,Obrońca,56,1.8,31.11,3%,https://fantasy.ekstraklasa.org/player/2163,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 8, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
563,Marcin Wasielewski,GKS Katowice,Obrońca,54,1.9,28.42,14%,https://fantasy.ekstraklasa.org/player/563,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 0, 'p': True}]",,,,,,,
992,Przemysław Wiśniewski,Widzew Łódź,Obrońca,54,2.2,24.55,10%,https://fantasy.ekstraklasa.org/player/992,"[{'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 11, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
1126,Kamil Piątkowski,Legia Warszawa,Obrońca,54,1.8,30.0,9%,https://fantasy.ekstraklasa.org/player/1126,"[{'r': 29, 'pts': 11, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 10, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
1299,Jean Carlos Silva,Raków Częstochowa,Obrońca,54,1.9,28.42,12%,https://fantasy.ekstraklasa.org/player/1299,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 14, 'p': True}]",,,,,,,
1795,Sławomir Abramowicz,Jagiellonia Białystok,Bramkarz,54,1.9,28.42,16%,https://fantasy.ekstraklasa.org/player/1795,"[{'r': 29, 'pts': 8, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
1880,Ilja Szkurin,GKS Katowice,Napastnik,54,1.9,28.42,6%,https://fantasy.ekstraklasa.org/player/1880,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 11, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
2410,Iwan Żelizko,Lechia Gdańsk,Pomocnik,53,1.9,27.89,2%,https://fantasy.ekstraklasa.org/player/2410,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': -1, 'p': True}]",,,,,,,
2411,Tomáš Bobček,Lechia Gdańsk,Napastnik,53,3.5,15.14,16%,https://fantasy.ekstraklasa.org/player/2411,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}]",,,,,,,
791,Dawid Błanik,Korona Kielce,Pomocnik,52,2.2,23.64,4%,https://fantasy.ekstraklasa.org/player/791,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 7, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 9, 'p': True}]",,,,,,,
2577,Josip Ćorluka,Zagłębie Lubin,Obrońca,52,1.8,28.89,3%,https://fantasy.ekstraklasa.org/player/2577,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
1192,Erik Janža,Górnik Zabrze,Obrońca,51,2.2,23.18,27%,https://fantasy.ekstraklasa.org/player/1192,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 0, 'p': False}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
1675,Filip Majchrowicz,Radomiak Radom,Bramkarz,51,1.8,28.33,3%,https://fantasy.ekstraklasa.org/player/1675,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 5, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 0, 'p': True}]",,,,,,,
2603,Oscar Kubiak,Arka Gdynia,Pomocnik,51,1.4,36.43,8%,https://fantasy.ekstraklasa.org/player/2603,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}]",,,,,,,
2794,Lukáš Sadílek,Górnik Zabrze,Pomocnik,51,1.8,28.33,4%,https://fantasy.ekstraklasa.org/player/2794,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 33, 'pts': 4, 'p': True}]",,,,,,,
2805,Otto Hindrich,Legia Warszawa,Bramkarz,51,1.8,28.33,8%,https://fantasy.ekstraklasa.org/player/2805,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 0, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 4, 'p': True}]",,,,,,,
2367,Wojciech Mońka,Lech Poznań,Obrońca,50,1.8,27.78,11%,https://fantasy.ekstraklasa.org/player/2367,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 4, 'p': True}]",,,,,,,
2477,Marcel Reguła,Zagłębie Lubin,Pomocnik,50,1.9,26.32,8%,https://fantasy.ekstraklasa.org/player/2477,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 4, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
1853,Bogdan Racovițan,Raków Częstochowa,Obrońca,49,2.0,24.5,9%,https://fantasy.ekstraklasa.org/player/1853,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
2110,Camilo Mena,Lechia Gdańsk,Pomocnik,49,2.2,22.27,13%,https://fantasy.ekstraklasa.org/player/2110,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 5, 'p': True}]",,,,,,,
2498,Patrik Wålemark,Lech Poznań,Pomocnik,49,2.0,24.5,6%,https://fantasy.ekstraklasa.org/player/2498,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 9, 'p': True}, {'r': 31, 'pts': 4, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 8, 'p': True}]",,,,,,,
698,Alan Czerwiński,GKS Katowice,Obrońca,48,1.8,26.67,1%,https://fantasy.ekstraklasa.org/player/698,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
1540,Norbert Wojtuszek,Jagiellonia Białystok,Obrońca,48,1.8,26.67,25%,https://fantasy.ekstraklasa.org/player/1540,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 1, 'p': True}]",,,,,,,
1909,Rafał Adamski,Legia Warszawa,Napastnik,48,1.9,25.26,9%,https://fantasy.ekstraklasa.org/player/1909,"[{'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
346,Vladislavs Gutkovskis,Arka Gdynia,Napastnik,47,1.9,24.74,4%,https://fantasy.ekstraklasa.org/player/346,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 4, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
701,Patryk Kun,Legia Warszawa,Obrońca,47,1.7,27.65,9%,https://fantasy.ekstraklasa.org/player/701,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 0, 'p': False}]",,,,,,,
1168,Patryk Makuch,Raków Częstochowa,Napastnik,47,1.8,26.11,5%,https://fantasy.ekstraklasa.org/player/1168,"[{'r': 29, 'pts': 14, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
2191,Radovan Pankov,Legia Warszawa,Obrońca,47,1.8,26.11,3%,https://fantasy.ekstraklasa.org/player/2191,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 0, 'p': False}]",,,,,,,
2387,José Manuel Josema,Górnik Zabrze,Obrońca,47,1.8,26.11,2%,https://fantasy.ekstraklasa.org/player/2387,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
2707,Alejandro Pozo,Jagiellonia Białystok,Pomocnik,47,2.0,23.5,3%,https://fantasy.ekstraklasa.org/player/2707,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 0, 'p': False}, {'r': 32, 'pts': 4, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
2801,Bartłomiej Drągowski,Widzew Łódź,Bramkarz,47,1.8,26.11,8%,https://fantasy.ekstraklasa.org/player/2801,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
1712,Joel Pereira,Lech Poznań,Obrońca,46,2.1,21.9,10%,https://fantasy.ekstraklasa.org/player/1712,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 10, 'p': True}, {'r': 31, 'pts': 10, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
1928,Stratos Svarnas,Raków Częstochowa,Obrońca,46,2.1,21.9,9%,https://fantasy.ekstraklasa.org/player/1928,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 6, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
2454,Pau Resta,Korona Kielce,Obrońca,46,1.8,25.56,2%,https://fantasy.ekstraklasa.org/player/2454,"[{'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 6, 'p': True}]",,,,,,,
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,44,1.8,24.44,4%,https://fantasy.ekstraklasa.org/player/86,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 4, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 0, 'p': False}]",,,,,,,
860,Wiktor Długosz,Korona Kielce,Obrońca,44,1.8,24.44,11%,https://fantasy.ekstraklasa.org/player/860,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 0, 'p': False}]",,,,,,,
1086,Kamil Zapolnik,Bruk-Bet Termalica Nieciecza,Napastnik,44,1.8,24.44,2%,https://fantasy.ekstraklasa.org/player/1086,"[{'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 6, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
1931,Steve Kapuadi,Widzew Łódź,Obrońca,44,1.8,24.44,3%,https://fantasy.ekstraklasa.org/player/1931,"[{'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 2, 'p': True}, {'r': 32, 'pts': 10, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
964,Sebastian Milewski,GKS Katowice,Pomocnik,43,1.7,25.29,0%,https://fantasy.ekstraklasa.org/player/964,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
2737,Marko Bulat,Raków Częstochowa,Pomocnik,43,1.9,22.63,1%,https://fantasy.ekstraklasa.org/player/2737,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 9, 'p': True}]",,,,,,,
979,Oskar Repka,Raków Częstochowa,Pomocnik,42,2.0,21.0,5%,https://fantasy.ekstraklasa.org/player/979,"[{'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 7, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 32, 'pts': 7, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
1345,Dawid Kocyła,Arka Gdynia,Obrońca,42,1.7,24.71,2%,https://fantasy.ekstraklasa.org/player/1345,"[{'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 1, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
2287,Oliwier Zych,Raków Częstochowa,Bramkarz,42,1.9,22.11,5%,https://fantasy.ekstraklasa.org/player/2287,"[{'r': 29, 'pts': 5, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 32, 'pts': 0, 'p': False}, {'r': 32, 'pts': 0, 'p': False}, {'r': 33, 'pts': 0, 'p': False}]",,,,,,,
2389,Lamine Diaby-Fadiga,Raków Częstochowa,Pomocnik,41,2.0,20.5,5%,https://fantasy.ekstraklasa.org/player/2389,"[{'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 0, 'p': False}, {'r': 32, 'pts': 2, 'p': True}, {'r': 32, 'pts': 13, 'p': True}, {'r': 33, 'pts': 0, 'p': False}]",,,,,,,
2826,Levente Szabó,Zagłębie Lubin,Napastnik,41,1.8,22.78,1%,https://fantasy.ekstraklasa.org/player/2826,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 1, 'p': True}, {'r': 32, 'pts': 8, 'p': True}, {'r': 33, 'pts': 0, 'p': True}]",,,,,,,
415,Michał Marcjanik,Arka Gdynia,Obrońca,40,1.7,23.53,3%,https://fantasy.ekstraklasa.org/player/415,"[{'r': 29, 'pts': 0, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 32, 'pts': 5, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 0, 'p': True}]",,,,,,,
2211,Juergen Elitim,Legia Warszawa,Pomocnik,40,1.8,22.22,2%,https://fantasy.ekstraklasa.org/player/2211,"[{'r': 29, 'pts': 4, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 3, 'p': True}, {'r': 32, 'pts': 4, 'p': True}, {'r': 33, 'pts': 3, 'p': True}]",,,,,,,
2225,Fran Álvarez,Widzew Łódź,Pomocnik,40,2.0,20.0,5%,https://fantasy.ekstraklasa.org/player/2225,"[{'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 1, 'p': True}, {'r': 32, 'pts': 3, 'p': True}, {'r': 33, 'pts': 2, 'p': True}]",,,,,,,
