player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
480,Nowak,3,25,25,8,96.2%,96.2%,30.8%
2671,Czubak,4,22,22,2,84.6%,84.6%,7.7%
2234,Gholizadeh,3,21,21,2,80.8%,80.8%,7.7%
2423,N&#039;Diaye,3,19,17,0,73.1%,65.4%,0.0%
951,Jędrych,,19,16,0,73.1%,61.5%,0.0%
2560,Ciszek,,18,0,0,69.2%,0.0%,0.0%
860,Długosz,2,16,11,0,61.5%,42.3%,0.0%
1192,Janža,2,15,15,0,57.7%,57.7%,0.0%
2598,Matysek,,13,0,0,50.0%,0.0%,0.0%
2780,Ćirković,3,12,11,1,46.2%,42.3%,3.8%
2411,Bobček,4,12,12,6,46.2%,46.2%,23.1%
2476,Braut Brunes,4,9,9,1,34.6%,34.6%,3.8%
1475,Ishak,4,9,9,3,34.6%,34.6%,11.5%
2123,Gurgul,2,8,6,0,30.8%,23.1%,0.0%
130,Burić,1,8,7,0,30.8%,26.9%,0.0%
2205,Pululu,4,7,6,1,26.9%,23.1%,3.8%
2562,Mazurek,3,7,3,0,26.9%,11.5%,0.0%
765,Imaz,3,7,7,2,26.9%,26.9%,7.7%
1757,Mrozek,1,6,6,0,23.1%,23.1%,0.0%
563,Wasielewski,2,6,3,0,23.1%,11.5%,0.0%
1299,Carlos,2,5,5,0,19.2%,19.2%,0.0%
1010,Félix Garcia,3,5,5,0,19.2%,19.2%,0.0%
2708,Rajović,4,4,4,0,15.4%,15.4%,0.0%
1540,Wojtuszek,2,4,4,0,15.4%,15.4%,0.0%
2366,Golonka,,4,0,0,15.4%,0.0%,0.0%
2603,Kubiak,,4,3,0,15.4%,11.5%,0.0%
2110,Mena,3,4,4,0,15.4%,15.4%,0.0%
774,Bergier,4,4,4,0,15.4%,15.4%,0.0%
827,Grzybek,,4,1,0,15.4%,3.8%,0.0%
701,Kun,2,4,4,0,15.4%,15.4%,0.0%
2698,Bengtsson,3,4,3,0,15.4%,11.5%,0.0%
1928,Svarnas,2,3,2,0,11.5%,7.7%,0.0%
2608,Vereshchak,,3,0,0,11.5%,0.0%,0.0%
2530,Lewandowski,,3,0,0,11.5%,0.0%,0.0%
1909,Adamski,4,3,3,0,11.5%,11.5%,0.0%
2481,Hasić,3,3,3,0,11.5%,11.5%,0.0%
1569,Wójcik,2,3,3,0,11.5%,11.5%,0.0%
2406,Chłań,,2,1,0,7.7%,3.8%,0.0%
2829,Urbański,,2,0,0,7.7%,0.0%,0.0%
2801,Drągowski,1,2,2,0,7.7%,7.7%,0.0%
1280,Michalski,,2,1,0,7.7%,3.8%,0.0%
1795,Abramowicz,1,2,2,0,7.7%,7.7%,0.0%
2367,Mońka,,2,0,0,7.7%,0.0%,0.0%
2643,Zając,,2,0,0,7.7%,0.0%,0.0%
2450,Brkić,1,2,2,0,7.7%,7.7%,0.0%
2727,Ława,,2,0,0,7.7%,0.0%,0.0%
2805,Hindrich,1,2,2,0,7.7%,7.7%,0.0%
994,Klemenz,,2,1,0,7.7%,3.8%,0.0%
2676,Twumasi,,2,0,0,7.7%,0.0%,0.0%
992,Wiśniewski,2,2,2,0,7.7%,7.7%,0.0%
2790,Kaczorowski,,2,0,0,7.7%,0.0%,0.0%
2424,Wolski,,2,1,0,7.7%,3.8%,0.0%
1363,Wdowik,2,2,2,0,7.7%,7.7%,0.0%
2754,Klat,,1,0,0,3.8%,0.0%,0.0%
2741,Peškovič,,1,0,0,3.8%,0.0%,0.0%
2696,Głowiński,,1,0,0,3.8%,0.0%,0.0%
2475,Grzejszczak,,1,0,0,3.8%,0.0%,0.0%
2287,Zych,1,1,1,0,3.8%,3.8%,0.0%
2225,Álvarez,3,1,1,0,3.8%,3.8%,0.0%
1880,Szkurin,,1,0,0,3.8%,0.0%,0.0%
791,Błanik,,1,0,0,3.8%,0.0%,0.0%
1435,Strączek,1,1,1,0,3.8%,3.8%,0.0%
346,Gutkovskis,4,1,1,0,3.8%,3.8%,0.0%
2016,Lewicki,,1,0,0,3.8%,0.0%,0.0%
2280,Ulvestad,3,1,1,0,3.8%,3.8%,0.0%
1625,Rusyn,,1,0,0,3.8%,0.0%,0.0%
1573,Milić,2,1,1,0,3.8%,3.8%,0.0%
1400,Dziekoński,1,1,1,0,3.8%,3.8%,0.0%
2114,Burek,,1,0,0,3.8%,0.0%,0.0%
2736,Popielec,,1,0,0,3.8%,0.0%,0.0%
2514,Jesionowski,,1,0,0,3.8%,0.0%,0.0%
2739,Cymerys,,1,0,0,3.8%,0.0%,0.0%
2764,Sinkiewicz,,1,0,0,3.8%,0.0%,0.0%
2794,Sadílek,3,1,1,0,3.8%,3.8%,0.0%
2281,Kerk,3,1,1,0,3.8%,3.8%,0.0%
1712,Pereira,2,1,1,0,3.8%,3.8%,0.0%
2659,Łubik,1,1,1,0,3.8%,3.8%,0.0%
303,Stępiński,4,1,1,0,3.8%,3.8%,0.0%
2827,Ligocki,,1,0,0,3.8%,0.0%,0.0%
2779,Jurić,4,1,1,0,3.8%,3.8%,0.0%
2491,Wojciechowski,,1,0,0,3.8%,0.0%,0.0%
2786,Bałabuch,,1,0,0,3.8%,0.0%,0.0%
1411,Leszczyński,1,1,1,0,3.8%,3.8%,0.0%
2747,Vallejo,3,1,1,0,3.8%,3.8%,0.0%
773,Scalet,,1,0,0,3.8%,0.0%,0.0%
2589,Dadaşov,4,1,1,0,3.8%,3.8%,0.0%
2316,Pruchniewski,,1,0,0,3.8%,0.0%,0.0%
2610,Navarro,,1,0,0,3.8%,0.0%,0.0%
